date,mse_cov,n_stocks
2024-07-04,3.1639588219350324e-08,301
2024-07-05,3.4386355339736814e-08,301
2024-07-08,3.28358928216448e-08,301
2024-07-09,3.3220465982536476e-08,301
2024-07-10,3.335087559367557e-08,301
2024-07-11,3.4641523910626735e-08,301
2024-07-12,3.4370411039555993e-08,301
2024-07-15,3.577994086906139e-08,301
2024-07-16,3.558283122756314e-08,301
2024-07-17,3.5372401284385746e-08,301
2024-07-18,3.442211172247456e-08,301
2024-07-19,3.5343928409182816e-08,301
2024-07-22,3.51676895273189e-08,301
2024-07-23,4.7785978924310974e-08,301
2024-07-25,4.694088536161695e-08,299
2024-07-26,4.586753909175178e-08,299
2024-07-29,5.090657019464236e-08,299
2024-07-30,5.232989389923254e-08,299
2024-07-31,5.091449667189309e-08,299
2024-08-02,4.906165548430468e-08,297
2024-08-05,4.9944949315617435e-08,297
2024-08-06,4.9854377324873943e-08,297
2024-08-07,4.974331703265308e-08,297
2024-08-08,5.075679263095003e-08,297
2024-08-09,5.560994447623818e-08,297
2024-08-12,5.9288641978972064e-08,297
2024-08-13,6.289800320848448e-08,297
2024-08-14,7.163557894068746e-08,297
2024-08-15,8.756291996309418e-08,297
2024-08-19,1.3445585586405667e-07,295
2024-08-20,1.301509354537205e-07,295
2024-08-21,1.2851746721411292e-07,295
2024-08-22,1.2700112161865918e-07,295
2024-08-23,1.267334225100804e-07,295
2024-08-26,1.2224713280550692e-07,295
2024-08-28,1.4309328025985886e-07,295
2024-08-29,1.462516461634412e-07,295
2024-08-30,1.3985791636837113e-07,295
2024-09-02,1.3501931345767445e-07,295
2024-09-03,1.4982885662097448e-07,295
2024-09-04,1.463650925307768e-07,295
2024-09-05,1.3035503042668902e-07,295
2024-09-06,1.2806163558496902e-07,295
2024-09-09,1.2642931194673118e-07,295
2024-09-10,1.2562667146087776e-07,295
2024-09-11,1.206886098552015e-07,295
2024-09-12,1.1315967976641659e-07,295
2024-09-13,4.397222127383087e-08,295
2024-09-16,4.556668220279785e-08,295
2024-09-17,4.12827307473707e-08,295
2024-09-18,4.351874049104038e-08,295
2024-09-19,4.3788792650710035e-08,295
2024-09-20,4.688989368306797e-08,295
2024-09-23,5.076513998437859e-08,295
2024-09-24,5.095716697843164e-08,295
2024-09-26,5.5143538560167994e-08,293
2024-09-27,1.0600755746831478e-07,293
2024-09-30,1.4915750168577893e-07,293
2024-10-01,2.6053967689824844e-07,294
2024-10-02,2.571886125013066e-07,294
2024-10-03,2.593561250337307e-07,294
2024-10-04,3.215479675713893e-07,294
2024-10-07,3.210643413983894e-07,294
2024-10-08,5.07813262486902e-07,294
2024-10-09,6.09886303434264e-07,294
2024-10-10,6.099067609138015e-07,294
2024-10-11,6.098535538236303e-07,294
2024-10-14,6.075064027781016e-07,294
2024-10-15,6.037676831800379e-07,294
2024-10-16,6.090242666494274e-07,294
2024-10-17,6.076865812890399e-07,294
2024-10-18,6.02096264546526e-07,294
2024-10-21,6.068272156799468e-07,294
2024-10-22,8.561490242093129e-07,294
2024-10-23,9.692586492402988e-07,294
2024-10-24,9.082465469811596e-07,294
2024-10-25,5.992321347279672e-07,294
2024-10-28,4.379489811060016e-07,294
2024-10-29,2.9550572331649627e-07,294
2024-10-30,2.9484661261600526e-07,294
2024-10-31,2.9581335939031586e-07,294
2024-11-04,1.8605456862576952e-07,294
2024-11-05,1.044701598132173e-07,294
2024-11-06,6.063630269657185e-08,294
2024-11-07,6.055548791256242e-08,294
2024-11-08,6.756078688645545e-08,294
2024-11-11,6.906202388616958e-08,294
2024-11-12,7.396384166946001e-08,294
2024-11-13,1.3417385672011446e-07,294
2024-11-14,1.356080989982501e-07,294
2024-11-18,1.9503709691828965e-07,294
2024-11-19,2.400813697308127e-07,294
2024-11-21,2.2371806640875136e-07,294
2024-11-22,2.3385354775993056e-07,294
2024-11-25,2.3954553214656125e-07,294
2024-11-26,2.4145329667230834e-07,294
2024-11-27,2.456406926807676e-07,294
2024-11-28,2.523505310789632e-07,294
2024-11-29,3.1818086791414297e-07,294
2024-12-02,3.2288970548047493e-07,294
2024-12-03,3.2704008582403207e-07,294
2024-12-04,3.2032594496665514e-07,294
2024-12-06,3.1505777653865673e-07,293
2024-12-09,3.21489729723981e-07,293
2024-12-10,3.160559822402898e-07,293
2024-12-11,3.409737079428841e-07,293
2024-12-12,3.7452733531948804e-07,293
2024-12-13,3.117009329127399e-07,293
2024-12-16,3.226420035799492e-07,293
2024-12-17,2.6775252244171137e-07,293
2024-12-18,2.694410587517858e-07,293
2024-12-19,3.105943463745341e-07,293
2024-12-20,3.4724111779971033e-07,293
2024-12-26,3.7241211053004057e-07,292
2024-12-27,3.5678493528854326e-07,292
2024-12-30,3.382065136837643e-07,292
2025-01-02,2.5440595764537183e-07,292
2025-01-03,2.5586789998055115e-07,292
2025-01-06,2.5512251912666716e-07,292
2025-01-07,2.7891243452866835e-07,292
2025-01-08,2.5695923077293573e-07,292
2025-01-09,2.587297638395133e-07,292
2025-01-10,2.542466212369906e-07,292
2025-01-13,2.4952135909277693e-07,292
2025-01-14,2.3327589474257948e-07,292
2025-01-15,1.5576693553069216e-07,292
2025-01-16,1.5195455277676468e-07,292
2025-01-17,1.4806988208172626e-07,292
2025-01-20,1.3409315243434841e-07,292
2025-01-21,1.2958181325404862e-07,292
2025-01-22,9.187398756984848e-08,292
2025-01-23,8.33958365302263e-08,292
2025-01-24,7.938196648412767e-08,292
2025-01-27,6.880412709571784e-08,292
2025-01-28,7.16279460908072e-08,292
2025-01-29,7.098473761697944e-08,292
2025-01-30,6.751636746371098e-08,292
2025-02-03,6.877548709151488e-08,291
2025-02-04,6.352662402938287e-08,291
2025-02-05,6.37093770007334e-08,291
2025-02-06,5.6552825408408513e-08,291
2025-02-07,5.7007144731300574e-08,291
2025-02-10,5.845530302386494e-08,291
2025-02-11,5.8017650147743925e-08,291
2025-02-12,5.973926687605813e-08,291
2025-02-13,5.5517147786138846e-08,291
2025-02-14,5.315317317183122e-08,291
2025-02-17,5.677759586926416e-08,291
2025-02-18,5.9207547787975614e-08,291
2025-02-20,7.957160055412492e-08,290
