date,mse_cov,n_stocks
2025-01-20,2.570424807155459e-06,306
2025-01-21,2.9635822264715013e-06,307
2025-01-22,2.7312007538990123e-06,306
2025-01-23,1.3000969351540302e-06,306
2025-01-24,2.146565451251187e-06,307
2025-01-27,6.514861489623805e-06,307
2025-01-28,2.35063876609045e-06,308
2025-01-29,1.7690442823870952e-06,307
2025-01-30,5.443537372275424e-06,307
2025-01-31,2.079972685703346e-06,307
2025-02-03,7.268355059148945e-06,307
2025-02-04,2.4182159953531688e-06,306
2025-02-05,2.983183767732007e-06,308
2025-02-06,1.997014141092973e-06,309
2025-02-07,1.6153478797965497e-06,309
2025-02-10,1.5859435207164919e-06,307
2025-02-11,5.003149628258511e-06,308
2025-02-12,6.029166533270595e-06,308
2025-02-13,1.185185129743827e-06,307
2025-02-14,1.1840367928510616e-05,307
2025-02-17,6.640742677484331e-06,307
2025-02-18,1.7470386646270543e-05,308
2025-02-19,2.8472889425188194e-05,304
2025-02-20,2.796214748168759e-06,302
2025-02-21,5.387417499812464e-06,302
2025-02-24,4.473352515929472e-06,302
2025-02-25,2.759535042348824e-06,302
2025-02-26,2.8524123623068993e-06,302
2025-02-27,4.161738989342635e-06,302
2025-02-28,2.0651103467319828e-05,303
2025-03-05,5.406761995034828e-06,302
2025-03-06,1.4958291097073582e-05,304
2025-03-07,6.606246648920793e-06,305
2025-03-10,4.158096476210858e-06,304
2025-03-11,1.378624945116692e-06,303
2025-03-12,4.813431333914248e-06,302
2025-03-13,3.448959225759656e-06,303
2025-03-14,2.7517680422181385e-05,303
2025-03-17,3.327190241184424e-06,305
2025-03-18,2.3417152151163868e-06,305
2025-03-19,3.536705713989635e-06,305
2025-03-20,1.617753288272319e-06,305
2025-03-21,3.000760431431432e-06,306
2025-03-24,4.9062864812143285e-06,307
2025-03-25,6.490912187915667e-06,307
2025-03-26,5.1699613704289924e-06,308
2025-03-27,6.654216688842455e-06,308
2025-03-28,1.224735268398312e-05,309
2025-03-31,4.3248362650640325e-06,309
2025-04-01,9.128564702394964e-06,309
2025-04-02,4.074844366104365e-06,308
2025-04-03,6.9109123101896026e-06,308
2025-04-04,6.064468124263401e-06,310
2025-04-07,5.639376549580051e-06,311
2025-04-08,3.9141547135371215e-06,311
2025-04-09,9.39810850585089e-06,311
2025-04-10,4.300241648089124e-06,311
2025-04-11,4.026970060966031e-06,311
2025-04-14,8.553993497211082e-06,311
2025-04-15,3.0221619291241106e-06,311
2025-04-16,2.1805698372242017e-06,311
2025-04-17,4.405523082982384e-06,312
2025-04-22,2.7662264623519595e-06,311
2025-04-23,4.0269452746084e-06,311
2025-04-24,1.0623179385789378e-05,312
2025-04-25,3.508411341028268e-06,312
2025-04-28,2.990470818221989e-06,313
2025-04-29,2.10994417100447e-06,312
2025-04-30,5.127687024812273e-06,311
2025-05-02,1.7682558337881972e-05,311
2025-05-05,3.5968658828717734e-06,310
2025-05-06,5.465611602748976e-06,310
2025-05-07,3.044878340877081e-06,309
2025-05-08,1.2973135956116298e-05,309
2025-05-09,1.9327445285354836e-05,308
2025-05-12,2.655346956391976e-06,307
2025-05-13,5.8155785822746355e-06,309
2025-05-14,8.371971198496052e-06,310
2025-05-15,1.1043396448529866e-05,311
2025-05-16,1.064501541673393e-05,313
2025-05-19,5.76207530193596e-06,312
2025-05-20,3.2247428042561907e-06,312
2025-05-21,9.123531850218023e-06,312
2025-05-22,1.7559115369493962e-06,312
2025-05-23,1.1975682407022149e-05,311
2025-05-26,2.183288652226498e-06,309
2025-05-27,7.630570822179356e-06,309
2025-05-28,1.035262634815745e-06,309
2025-05-29,3.1135191467556433e-06,310
2025-05-30,3.3646540461166505e-06,310
2025-06-02,1.907557615412287e-06,308
2025-06-03,4.304937581286903e-06,307
2025-06-04,2.181553922798064e-06,308
2025-06-05,2.4497451450353613e-06,309
2025-06-06,1.5270420524173611e-06,309
2025-06-09,2.133520841804479e-06,308
2025-06-10,3.892883674135685e-06,308
2025-06-11,5.374695608940002e-06,306
2025-06-12,1.1924905808821762e-05,304
2025-06-13,1.2254482384648578e-05,302
2025-06-16,2.2919076371239704e-05,302
2025-06-17,5.579591022864807e-06,301
2025-06-18,6.328402240391927e-06,301
2025-06-20,5.293179225708548e-06,300
2025-06-23,7.577138951331581e-06,301
2025-06-24,6.955946445677771e-06,301
2025-06-25,5.094677771019923e-06,301
2025-06-26,8.319611217766413e-06,302
2025-06-27,4.9171240463439785e-06,302
2025-06-30,1.3288932071588707e-05,303
2025-07-01,6.5167203077028695e-06,303
2025-07-02,8.662639376934831e-06,303
2025-07-03,7.554471420980372e-06,303
2025-07-04,5.476853248855315e-06,302
2025-07-07,7.916881042275001e-06,302
2025-07-08,5.420409000992305e-06,303
2025-07-09,6.523236863915597e-06,302
2025-07-10,5.519083355217346e-06,303
2025-07-11,4.23902622406438e-06,304
2025-07-14,9.624043173204808e-06,304
2025-07-15,3.057706318209505e-05,304
2025-07-16,1.265323559220563e-06,304
2025-07-17,1.550145822463129e-05,306
2025-07-18,2.2074442044158594e-05,305
2025-07-21,3.283056045093341e-06,304
2025-07-22,3.504827514787797e-06,300
2025-07-23,1.0802659037578498e-05,300
2025-07-24,8.301593821476188e-07,300
2025-07-25,1.411634419315022e-06,301
2025-07-28,1.214897522824387e-06,299
2025-07-29,6.446242127035577e-07,297
2025-07-30,1.7517284318276217e-06,297
2025-07-31,1.972863102428326e-06,297
2025-08-01,2.342811877270198e-06,298
2025-08-04,1.599244486480481e-06,298
2025-08-05,1.658155733269557e-06,297
2025-08-06,3.0984219167500724e-06,298
2025-08-07,5.280114733627571e-06,299
2025-08-08,6.231868717805155e-06,298
2025-08-11,1.8725030375938745e-06,298
2025-08-12,2.6828811841581712e-06,297
2025-08-13,6.233488837241732e-06,297
2025-08-14,4.1955594477571145e-06,297
2025-08-15,3.9396209205551175e-06,297
2025-08-18,1.6182017674795572e-06,296
2025-08-19,2.600113061365849e-06,301
2025-08-20,2.0848578323204216e-06,300
2025-08-21,1.9606923332855193e-06,301
2025-08-22,4.680108390553303e-06,301
2025-08-25,1.2246935157423378e-06,301
2025-08-26,7.8047683591256e-07,301
2025-08-27,1.5714260856189648e-06,300
2025-08-28,5.029478444796199e-06,300
2025-08-29,3.5248543809460803e-06,301
2025-09-01,4.969232487866629e-06,302
2025-09-02,2.073711729173057e-06,303
2025-09-03,2.9406826685890838e-06,305
2025-09-04,2.967550689251732e-06,306
