date,mse_cov,n_stocks
2025-02-07,9.479255402347923e-08,260
2025-02-10,9.434293400622981e-08,258
2025-02-11,9.779261317310552e-08,259
2025-02-12,7.655053224829306e-08,259
2025-02-13,6.811386337258286e-08,257
2025-02-14,8.362103826704276e-08,257
2025-02-17,9.025159933808282e-08,257
2025-02-18,1.6105756053026688e-07,257
2025-02-19,1.3658888359464625e-07,254
2025-02-20,1.5236250490929887e-07,253
2025-02-21,1.5549571848279728e-07,253
2025-02-24,1.5285236800400542e-07,253
2025-02-25,1.5090662579820643e-07,253
2025-02-26,1.5992353580156425e-07,253
2025-02-27,1.3291243603057782e-07,253
2025-02-28,1.0245277721509672e-07,253
2025-03-05,1.5294528814093697e-07,252
2025-03-06,1.294679943388814e-07,254
2025-03-07,2.405972516952197e-07,254
2025-03-10,2.4152867396215195e-07,254
2025-03-11,2.3939534801204015e-07,253
2025-03-12,2.398332350662501e-07,252
2025-03-13,2.3410345066263666e-07,253
2025-03-14,2.6310645829773425e-07,253
2025-03-17,2.5881625420253373e-07,255
2025-03-18,2.3479441069875582e-07,255
2025-03-19,2.3203467420783058e-07,255
2025-03-20,1.7409384766891266e-07,255
2025-03-21,1.1530985148209048e-07,256
2025-03-24,1.1581183423009805e-07,257
2025-03-25,1.1899558908637172e-07,257
2025-03-26,1.0814608202045096e-07,257
2025-03-27,1.109968057279504e-07,257
2025-03-28,1.1178899176881679e-07,258
2025-03-31,1.2336419896664143e-07,257
2025-04-01,9.488672407716184e-08,257
2025-04-02,9.5265194206128e-08,256
2025-04-03,9.10560715157975e-08,256
2025-04-04,1.1047300523722703e-07,257
2025-04-07,1.1737344607500205e-07,257
2025-04-08,1.255597564560044e-07,258
2025-04-09,1.5706949201555875e-07,258
2025-04-10,1.5982219465217516e-07,258
2025-04-11,1.3068825376832747e-07,257
2025-04-14,1.3413259324236356e-07,257
2025-04-15,1.329106170050124e-07,257
2025-04-16,1.259638630998191e-07,257
2025-04-17,1.3107914451241732e-07,258
2025-04-22,1.3334093787908455e-07,257
2025-04-23,1.3122229779957168e-07,257
2025-04-24,1.372914347324511e-07,257
2025-04-25,1.3381798972929426e-07,256
2025-04-28,1.4808822797625722e-07,257
2025-04-29,1.3483671475775716e-07,256
2025-04-30,1.0976038755502079e-07,255
2025-05-02,1.1130949076781525e-07,255
2025-05-05,1.1581399061661939e-07,254
2025-05-06,1.14148045518118e-07,254
2025-05-07,8.445816626230586e-08,253
2025-05-08,8.656887269964563e-08,253
2025-05-09,8.930445779858651e-08,252
2025-05-12,7.735189117456226e-08,251
2025-05-13,8.16754585904458e-08,253
2025-05-14,8.246061904418588e-08,255
2025-05-15,8.342518567331592e-08,256
2025-05-16,8.587654446152138e-08,257
2025-05-19,8.8459732377994e-08,257
2025-05-20,8.886960013091567e-08,257
2025-05-21,9.553396537495574e-08,257
2025-05-22,9.470450555753866e-08,257
2025-05-23,9.573011140056458e-08,256
2025-05-26,8.836563336545026e-08,255
2025-05-27,9.513282711303798e-08,255
2025-05-28,9.306317311904345e-08,255
2025-05-29,9.142785430269145e-08,256
2025-05-30,8.649890424132938e-08,257
2025-06-02,8.373805794022804e-08,255
2025-06-03,8.448969179116042e-08,254
2025-06-04,8.32358500357219e-08,255
2025-06-05,7.271947553258003e-08,255
2025-06-06,6.239866056487752e-08,255
2025-06-09,6.112344339500561e-08,255
2025-06-10,5.676235660106154e-08,256
2025-06-11,5.2940687734662394e-08,254
2025-06-12,2.67039472507044e-06,252
2025-06-13,1.6731165686479881e-06,250
2025-06-16,2.971177443099772e-06,250
2025-06-17,6.233096341370043e-06,249
2025-06-18,5.928126895447091e-06,249
2025-06-20,6.190556730833726e-06,249
2025-06-23,6.6336842360362756e-06,251
2025-06-24,6.6430527113954035e-06,251
2025-06-25,6.168565067092791e-06,251
2025-06-26,6.357088719438768e-06,252
2025-06-27,5.911179181591753e-06,252
2025-06-30,7.4243384064329795e-06,252
2025-07-01,7.413350281345789e-06,252
2025-07-02,7.453645946385925e-06,252
2025-07-03,7.439961399964582e-06,252
2025-07-04,7.479424754375951e-06,251
2025-07-07,7.46352746153569e-06,251
2025-07-08,7.103688378489349e-06,251
2025-07-09,7.0302542357395525e-06,250
2025-07-10,7.877013826503613e-06,251
2025-07-11,9.513454083648919e-07,252
2025-07-14,2.1407978576744164e-07,252
2025-07-15,6.079856953761422e-08,252
2025-07-16,2.793454224989362e-07,252
2025-07-17,9.942503044943594e-08,254
2025-07-18,1.4108115291361181e-07,253
2025-07-21,2.768740525308439e-07,252
2025-07-22,2.979364448630884e-07,248
2025-07-23,1.94083528821537e-07,248
2025-07-24,3.715428604218886e-07,248
2025-07-25,2.4699787722059994e-07,249
2025-07-28,2.2007983410245946e-07,248
2025-07-29,2.056297287134188e-07,246
2025-07-30,2.0926517980995948e-07,246
2025-07-31,2.0210732454322852e-07,246
2025-08-01,2.0799387460125577e-07,246
2025-08-04,2.087887372416476e-07,246
2025-08-05,2.0296913048016103e-07,246
2025-08-06,1.8167683967730077e-07,247
2025-08-07,1.8410746618164128e-07,247
2025-08-08,1.8172171543613193e-07,247
